uniform_number,player_name,position,bats,throws,ht,wt,yob
90,Garcia Del Toro Eddy Abel,UTL,R,R,179,66,1992
25,Luciani Diego,UTL,R,R,0,0,2004
4,Marquez Coronado Angel Alexander,UTL,R,R,180,85,1986
88,Mega Nicola,UTL,R,R,175,70,1988
44,Milli Filippo,UTL,R,R,175,75,2002
0,Orlandini Lorenzo,UTL,R,R,0,0,2008
7,Pancellini Mirko,UTL,R,R,0,0,1997
18,Pasquini Sweed Maor Luca,UTL,R,R,0,0,2003
0,Piccinelli Tommaso,UTL,R,R,0,0,2005
50,Piccini Filippo,UTL,L,R,190,80,2002
0,Porto Edoardo,UTL,R,R,0,0,2008
15,Rodriguez Reyes Leomartires,UTL,R,R,0,0,1991
10,Scull Zayas Yordany,UTL,R,R,176,76,1979
12,Sireus Mattia,UTL,R,R,189,85,2002
13,Tiberi Francesco,UTL,R,R,172,70,2001
27,Annunziata Nino Andres Antonio,C/1B/UTL,R,R,182,90,2005
12,Barbona Lorenzo,2B/SS,L,R,173,68,2006
69,Barbona Alessandro,LF/UTL,L,L,173,60,2004
18,Bellucci Attilio,P,R,R,181,80,2005
34,Ciarla Alessandro,P,R,R,187,76,1997
24,Dini Davide,P,R,R,185,85,1995
6,Giordani Federico,LF/CF/RF,R,R,179,84,1997
19,Grimaudo Alessandro,LF/RF/UTL,L,R,185,78,1993
13,Guiotto Adriano,C,R,R,175,83,2007
22,Liguori Lars Vincent,P/UTL,L,L,188,85,1990
21,MARTINES Denverick Ezequiel,P,L,L,180,77,2001
50,Mazzanti Riccardo,LF/OF/UTL,R,R,160,50,2007
2,Mercuri Mattia,SS/UTL,R,R,184,94,1994
31,Paula José-Andres Gregorio,UTL,R,R,,,1999
28,Pecci Federico,P/UTL,R,R,180,84,1997
71,Pizziconi Andrea,P,R,R,188,105,1991
33,ROSA PANIAGUA Garabez,OF/UTL,R,R,188,95,1989
23,Scerrato Lorenzo,2B/DH,R,R,172,72,1999
3,Sellaroli Andrea,2B/CF/UTL,R,R,170,72,1997
41,Simone Valerio,P/UTL,L,L,182,90,1991
32,SOLLECITO MATTEO PIETRO,P/UTL,R,R,1.85,85,2000
52,Taschini Paolo,P/UTL,R,R,190,92,1994
4,Trinci Mario,C/1B/UTL,R,R,178,88,1994
9,Venditti Filippo,1B,R,R,185,85,2004
35,Zazza Manuel,3B/UTL,R,R,185,86,2005
46,Brignone Fabrizio,UTL,R,R,0,0,1993
3,Bulfone Leonardo,UTL,R,R,170,75,1998
0,Caranzetti Edoardo,UTL,R,R,,,1986
13,Cianfriglia Piero,UTL,R,R,,,1998
20,Colalucci Matteo,UTL,R,R,180,75,2004
58,Conti Daniele,UTL,R,R,0,0,1991
10,D'alessio Davide,UTL,R,R,0,0,1995
48,De Angelis Leonardo,UTL,R,R,0,0,2003
9,De Angelis Manuel,UTL,R,R,0,0,2000
1,Di Persia Daniele,UTL,R,R,163,58,2007
14,Faccendini Francesco,UTL,R,R,0,0,1998
36,Guardia Villa Kermin,UTL,R,R,,,1996
8,Lo Rillo Francesco,UTL,R,R,0,0,2003
4,Ludovisi Francesco,UTL,R,R,173,78,2000
16,Ludovisi Fabio,UTL,L,L,170,78,2002
11,Mautone Matteo,UTL,R,R,0,0,2006
5,Mazzanti Valerio,UTL,R,R,0,0,2002
21,Mercuri Danilo,UTL,R,R,0,0,1989
6,Messina Jordan,UTL,R,R,180,77,1998
99,Orefice Gabriele,UTL,R,R,0,0,1997
32,Piras Christian,UTL,R,R,0,0,2001
12,Porcari Federico,UTL,R,R,0,0,2005
43,Pouye Meissa,UTL,R,R,0,0,2005
37,Sabatini Filippo,UTL,R,R,0,0,2007
18,Visalli Francesco,UTL,R,R,0,0,1996
15,Visalli Riccardo,UTL,R,R,0,0,2003
88,Barbarini Daniele,UTL,R,R,0,0,1987
28,Corsini Andrea,UTL,R,R,0,0,1990
11,Cotti Tommaso,UTL,R,R,0,0,2003
6,Cupri Matteo,UTL,R,R,,,1995
10,Daraio Rocco,UTL,L,L,0,0,1994
4,De Martino Emanuele,UTL,R,R,0,0,1995
5,Delfrate Leonardo,UTL,R,R,0,0,2007
22,Dilauro Joel,UTL,R,R,0,0,2007
17,Fava Rodrigo Marcello,P/UTL,R,R,0,0,1992
69,Fontana Leonardo,UTL,R,R,0,0,2000
0,Fornari Giulio,UTL,R,R,0,0,2007
42,Frati Manuele,P/UTL,R,R,0,0,2002
55,Giulianotti Filippo,UTL,R,R,0,0,2002
86,Graiani Edoardo,UTL,R,R,0,0,1997
7,Lanfranchi Matteo,UTL,R,R,0,0,1996
37,Páez Foguet Eric,UTL,R,R,185,92,1995
9,Pavarani Aldo,UTL,R,R,148,40,2007
27,Romanini Edoardo,UTL,R,R,0,0,1997
32,Ronchini Filippo,UTL,R,R,0,0,2007
49,Salati Andrea,UTL,R,R,0,0,1984
98,Sassi Francesco,P/UTL,R,R,0,0,2003
23,Spotti Nicola,UTL,R,R,0,0,2006
12,Tarassi Gioele,UTL,R,R,0,0,2005
14,Wewala Gamage Sadas Pansilu,UTL,R,R,0,0,2007
19,Zambelli Alessandro,P/UTL,R,R,0,0,1997
77,Zani Davide,UTL,R,R,0,0,2008
7,Annunziata Nino Andres Antonio,C/UTL,R,R,182,90,2005
69,Barbona Lorenzo,2B/SS,L,R,173,68,2006
8,Barbona Alessandro,CF/OF,L,L,173,60,2004
16,Bellucci Attilio,P,R,R,181,80,2005
13,Bruno Samuele,LF/OF,R,R,183,80,2003
31,Carmellino Francesco Armando,OF/UTL,R,R,0,0,2007
3,Colalucci Matteo,P/3B,R,R,180,75,2004
34,D'auria Lorenzo,2B/IF,R,R,172,68,2001
41,Davenport Nicholas Alan,C/1B/RF,R,R,173,65,1991
17,De Donno Giacomo Maria,C/OF,R,R,178,70,2006
31,De Simone Samuele,UTL,L,R,0,0,1998
24,Dini Davide,P,R,R,185,85,1995
30,Ludovisi Fabio,LF/RF,L,L,170,78,2002
4,Ludovisi Francesco,C,R,R,173,78,2000
0,Matalone Christian,C/OF,R,R,0,0,2007
37,Merejo Ramirez Raymond Jose,1B/3B,R,R,182,95,1987
9,Messina Jordan,P,R,R,180,77,1998
32,Neri Nazzareno,CF/RF,R,R,175,77,1996
88,Restante Mattia,1B,R,R,170,90,1990
10,Ricci Federico,3B/SS,R,R,186,90,2003
0,Ruetti Valerio,IF,R,R,0,0,2007
23,Scerrato Lorenzo,2B/3B,R,R,172,72,1999
11,Smith Max,P,R,R,184,90,1993
6,Tomei Daniele,P/IF,R,R,172,75,2005
14,Zecchinelli Vincenzo,OF/UTL,R,R,0,0,2007
15,Araujo Cano Jose Gustavo,SS,R,R,0,0,1993
19,Baratella Simone,1B,R,R,0,0,1993
2,Becattini Manuele,C,R,R,0,0,1996
70,Beconcini Alessio,C,R,R,0,0,1970
31,Belnabe Torres Maicol Desmin,P,R,L,0,0,1995
4,Beudean Giovanni Gabriel,UTL,R,R,0,0,2004
59,Biondi Lapo,UTL,R,R,0,0,2001
0,Ciappi Daniele,UTL,R,R,,,1978
74,Colasante Moises Vicente,P/CF,R,R,0,0,1994
58,Degl'innocenti Giacomo,P,R,R,0,0,1993
36,Diaz Diaz Marcos Antonio,SS,R,R,0,0,1996
6,Geri Simone,LF,R,R,0,0,1991
11,Margheri Manuele,P,R,R,0,0,1981
90,Mata Ortiz Victor Paul,1B,R,R,0,0,1987
99,Menoni Leonardo,UTL,R,R,0,0,2001
38,Parrini Antonio,3B,R,R,0,0,1987
18,Pasquini Sweed Maor Luca,CF,R,R,0,0,2003
83,Ramirez Reyes Joshua Manuel,UTL,R,R,0,0,2000
77,Repetti Flavio,C/RF,R,R,0,0,2001
50,Rosario Ramirez Yeison,C,R,R,0,0,1995
20,Rudaj Arberim,2B,R,R,0,0,1996
77,Andretta Maurizio,P,R,R,0,0,1998
13,Bruno Samuele,UTL,R,R,0,0,2003
33,Carletti Matteo,UTL,R,R,0,0,1997
19,Carletti Michele,UTL,R,R,0,0,2002
1,Carletti Pietro,UTL,R,R,0,0,1965
16,Ceppari Leonardo,UTL,R,R,0,0,1998
0,Ciatti Matteo,UTL,R,R,0,0,1989
59,De Simone Samuele,UTL,R,R,0,0,1998
50,Fanali Stefano,UTL,R,R,0,0,1982
31,Feliz Castillo Rodolfo,UTL,R,R,0,0,1981
10,Gasparrini Matteo,UTL,R,R,0,0,2005
23,Gomez Carrasco Faustino,UTL,R,R,0,0,1993
7,Lanzi Leonardo,UTL,R,R,0,0,1998
11,Marianello Davide,UTL,R,R,0,0,2005
52,Marianello Roberto,UTL,R,R,0,0,2004
2,Marras Gabriele,UTL,R,R,0,0,2001
21,Pacchiarelli Paride,UTL,R,R,0,0,2005
2,Pacchiarotti Stefano,UTL,R,R,0,0,2003
70,Passa Mirko,UTL,R,R,0,0,2001
20,Passarelli Marco,UTL,R,R,0,0,1996
49,Pepponi Matteo,UTL,R,R,0,0,1999
17,Perez Cespedes Edward Antonio,UTL,R,R,0,0,1998
71,Polanco Marcantonio Giacomo Junior,UTL,R,R,0,0,1997
92,Prosperi David,UTL,R,R,0,0,1991
38,Salgado Nieves Miguel Alejandro,UTL,R,R,0,0,1982
14,Tabarrini Cristiano,UTL,R,R,0,0,1971
35,Testa Michele,UTL,R,R,0,0,1996
18,Vaglio Francesco,UTL,R,R,0,0,2000
44,Vincenti Gabriele,UTL,R,R,0,0,1998
30,Abate Riccardo,3B,R,R,0,0,2001
32,Aroche Jimenez Wilfredo Yasel,3B,L,R,0,0,1984
16,Bonaccorso Simone,LF,R,R,0,0,1996
42,Botta Alessandro,CF,L,R,0,0,1999
25,Botta Diego Maria,1B,L,L,0,0,1995
36,Bucalo Emanuele,C,R,R,0,0,2002
11,Cavallaro Andrea,LF,R,R,0,0,1995
2,Consiglio Corrado,CF,L,R,0,0,1996
28,D'ignoti Giuseppe,P,R,R,0,0,1987
6,Della Penna Roberto,P,L,L,0,0,1983
13,Fallica Alfio,RF,R,R,0,0,1996
21,Garcia Del Toro Eddy Abel,P,R,R,0,0,1992
1,Garcia Salazar Yuskiel,2B,R,R,0,0,1978
3,Gonzalez Sotelo Journey,P,R,R,0,0,1998
20,Hatma Enrique Starling,C,R,R,0,0,1999
54,Hernandez Espinosa Ruben,P,R,R,0,0,1995
23,Lopez Sanchez Manuel Alejandro,LF,R,R,0,0,1993
7,Maglio Manuel,P,R,R,0,0,2002
5,Maldonado Rogelio,RF,R,R,0,0,1982
27,Milici Concetto Federico,SS,R,R,0,0,2000
10,Morabito Simone Angelo,C,R,R,0,0,2006
24,Perciato Matteo,P,R,R,0,0,2000
4,Pinales Daniel P,SS,S,R,0,0,1982
43,Ricardo Reyes Alexander,P,R,R,0,0,1990
45,Russo Dario,1B,R,R,0,0,1995
47,Sciacca Salvatore,P,R,R,0,0,1983
19,Zappalà Tommaso,P,R,R,0,0,2001
28,Alloisio Giovanni,UTL,R,R,0,0,1995
15,Arcila Gonzalez Darwin Jose,UTL,R,R,0,0,1989
58,Bazzana Davide,UTL,R,R,0,0,1993
71,Bonetti Nicolò,UTL,R,R,0,0,1989
88,COLINA GOMEZ CARLOS JOSE',UTL,R,R,,,2005
49,Di Palma Riccardo,UTL,R,R,0,0,2005
77,Faita Simone,UTL,R,R,0,0,2005
24,Fazio Duran Carlos Mariano,UTL,R,R,,,2001
0,Federici Timothy,UTL,R,R,0,0,2006
27,Gorrin Gabriel Enrique,UTL,R,R,0,0,2002
3,Iannuzzi Giacomo Josè,UTL,R,R,0,0,2006
10,Jaramillo Marcano Milko Alexandre,UTL,R,R,0,0,1980
61,Nodal Suarez Elder,UTL,R,R,,,1989
34,Pellegrini Marco,UTL,R,R,0,0,1986
0,Piccinelli Federico,UTL,R,R,0,0,2006
11,Sbardolini Samuele,UTL,R,R,0,0,2006
35,Scaglia Gabriel Giuliano,UTL,R,R,0,0,2002
33,Velazquez Tamargo Eldi Jines,UTL,R,R,,,2003
1,Virgadaula Federico,UTL,R,R,180,70,2000
21,Virgadaula Luca,UTL,R,R,0,0,1995
22,Zatti Giovanni,UTL,R,R,0,0,2002
30,Alvarez Martinez Luis Miguel,P/OF,R,R,189,82,2005
9,Andres Turino Danny,CF/IF,R,R,174,86,2000
7,Angioi Gabriele,P/SS,S,R,180,75,2001
70,Angioi Filippo,IF/UTL,S,R,168,55,2008
0,Aramo Simone,UTL,R,R,164,55,2007
31,Cambarau Simone,IF,R,R,173,70,2005
1,Cao Tommaso,CF/UTL,R,R,178,70,2008
0,Cara Luca,OF/UTL,R,R,0,0,2002
21,Carta Alessandro,C,R,R,172,70,2005
2,Contu Marco,OF,R,R,175,68,2002
6,Cuesta Lindsay José Pablo,P/3B,R,R,184,100,1988
3,Delgado Castaneda Livan Francisco,P/1B,R,R,184,83,2001
18,Ebau Gabriele,UTL,R,R,174,80,1992
15,Esteban Ruíz Marcos,C/UTL,R,R,181,85,2004
14,Fandino Hidalgo Javier Jose,P,R,L,183,88,1991
44,Ibba Massimiliano,IF/UTL,R,R,170,63,2006
23,Murgia Edoardo,P/1B/OF,R,R,173,65,2001
8,PEREZ RIVERA ADRIAN,IF,R,R,173,70,2000
22,Rodriguez Cueto Kleyvert,P/IF/UTL,R,R,174,75,1978
35,Uccheddu Alessio,P/UTL,R,R,175,60,2007
48,URDANETA JOSE LUIS,P,R,R,182,80,2004
34,Bakkali Tahiri Mohamed,P/IF,R,R,0,0,2002
8,Bonilla Garcia Ramon Antonio,IF,L,R,0,0,1988
22,Calasso Simone,UTL,R,R,0,0,1996
59,Calero Gamez Angel Gustavo,P,L,L,0,0,1986
99,Cirilli Mattia,IF,R,R,0,0,2005
60,Corbino Enzo Alfredo,C,R,R,0,0,1995
3,Corrado Alessio,1B/OF,L,L,0,0,1994
33,Di Giacomo Alessandro,P,R,R,0,0,1994
9,Fabbri Alberto,IF/OF,R,R,0,0,2005
58,Fazio Baffo Andrea,C/1B/OF,R,R,0,0,2000
40,Galli Davide,C/2B/3B,R,R,0,0,2005
45,Galli Tommaso,UTL,R,R,0,0,2007
20,HENRIQUEZ Zaino Nasib,IF,S,R,,,1998
15,Hurtado Noa Yuliesky,P,R,R,0,0,1986
29,Infante Carreno Juan Carlos Junior,P/IF/OF,S,R,0,0,2002
6,Infante Luti Juan Carlos,3B,S,R,0,0,1981
38,Martinelli Claudio,P/1B,R,R,0,0,2006
91,Paltrinieri Alessio,P,L,L,0,0,1980
2,Pompilio Romolo,1B/IF,R,R,0,0,1994
17,Russo Eladio Alexander,OF,R,R,0,0,1993
4,Scala Niccolò Jordi,OF,R,R,0,0,1998
16,Scerrato Gianluca Oberdan,C,R,R,0,0,1992
13,Soto Lopez Erik Tomas,P,R,R,0,0,1990
14,Ventura Ventura Cipriano,P,R,R,0,0,1965
28,Alloisio Giovanni,OF/UTL,R,R,0,0,1995
18,Angeloni Niccolò,1B/UTL,R,R,0,0,1985
15,Arcila Gonzalez Darwin Jose,OF/UTL,R,R,0,0,1989
58,Bazzana Davide,3B/SS/UTL,R,R,0,0,1993
71,Bonetti Nicolò,P/UTL,R,R,0,0,1989
0,Di Palma Riccardo,UTL,R,R,0,0,2005
0,Faita Simone,UTL,R,R,0,0,2005
99,Federici Timothy,UTL,R,R,0,0,2006
27,Gorrin Gabriel Enrique,2B/UTL,R,R,0,0,2002
20,Gorrin Danny,UTL,R,R,0,0,1982
3,Iannuzzi Giacomo Josè,P/UTL,R,R,0,0,2006
33,IANNUZZI YEPEZ YEFFERSSON ANTONIO,P/UTL,R,R,,,1996
10,Jaramillo Marcano Milko Alexandre,3B/SS/UTL,R,R,0,0,1980
34,Pellegrini Marco,OF/UTL,R,R,0,0,1986
17,Peralta Reynoso Junior Eliazer,P/UTL,R,R,0,0,1998
88,Piccinelli Federico,P/UTL,R,R,0,0,2006
24,Ponce Frenes Hector Miguel,P/UTL,R,R,0,0,1992
61,Rodríguez López Marc,UTL,R,R,188,87,2004
11,Sbardolini Samuele,IF/UTL,R,R,0,0,2006
35,Scaglia Gabriel Giuliano,IF/UTL,R,R,0,0,2002
77,Staurenghi Ricardo,C/UTL,R,R,0,0,2006
46,Usanza Stefano,P/UTL,R,R,0,0,2002
1,Virgadaula Federico,P/UTL,R,R,180,70,2000
21,Virgadaula Luca,1B/UTL,R,R,0,0,1995
22,Zatti Giovanni,OF/UTL,R,R,0,0,2002
91,Zucchini Fabrizio,OF/UTL,R,R,0,0,1990
9,Andres Turino Danny,SS/OF,R,R,174,86,2000
7,Angioi Gabriele,P/SS,S,R,180,75,2001
16,Angioi Walter,UTL,R,R,0,0,1973
44,Aramo Simone,UTL,R,R,164,55,2007
21,Arrais Alessandro,P,R,R,176,80,2004
31,Cambarau Simone,UTL,R,R,173,70,2005
0,Careddu Michele Stefano,UTL,R,R,,,2006
8,Carta Alessandro,C/UTL,R,R,172,78,2005
19,Contu Marco,OF,R,R,174,68,2002
0,Contu Andrea,UTL,R,R,0,0,1999
6,Cuesta Lindsay José Pablo,P/IF,R,R,184,100,1988
3,Delgado Castaneda Livan Francisco,P/DH/OF,R,R,184,79,2001
18,Ebau Gabriele,UTL,R,R,0,0,1992
14,Fandino Hidalgo Javier Jose,P,L,L,183,88,1991
0,Frau Andrea,UTL,R,R,0,0,2001
0,Garau Gabriele,UTL,R,R,,,2004
27,Ghiani Lorenzo,IF/OF/UTL,R,R,172,64,2001
35,Ibba Massimiliano,2B/IF/UTL,R,R,0,0,2006
1,Moreta Ortiz Randy Rafael,P/OF/UTL,R,R,193,98,1995
23,Murgia Edoardo,P/DH/OF,R,R,173,65,2001
8,PEREZ RIVERA ADRIAN,2B/UTL,R,R,173,72,2000
12,Pestana Guia Reinaldo Leandro,C/1B,R,R,190,95,1987
24,Rodriguez Acosta Dariel,C/1B,R,R,175,100,1996
0,STARA STEFANO,UTL,R,R,,,2007
0,Uccheddu Alessio,UTL,R,R,0,0,2007
48,URDANETA JOSE LUIS,P/UTL,R,R,182,80,2004
58,Allegri Alessandro,P/UTL,R,L,0,0,2005
26,Bianchi Filippo,P/OF,R,R,0,0,2000
95,Cannata Gianmarco,IF,R,R,0,0,1998
52,Cantadori Giacomo,UTL,R,R,0,0,2006
22,Catellani Sebastiano,P/UTL,R,R,0,0,2004
57,Cornelli Edoardo,IF/UTL,L,R,0,0,2006
19,DUNO RODRIGUEZ ANGEL ALBERTO,P,R,R,0,0,1994
4,Fulgoni Andrea,UTL,R,R,0,0,2005
54,Garbi Alberto,UTL,R,R,0,0,2006
30,Ghidoni Tommaso,OF,R,R,0,0,2003
44,Ghidoni Michele,IF,R,R,0,0,2003
1,Gremi Marcello,P,R,R,0,0,1992
43,Lori Emanuele,IF,R,R,0,0,1990
77,Manghi Giacomo,OF/UTL,R,R,0,0,2003
10,Montes Alvaro Enrique,P/UTL,R,R,0,0,1980
9,Pavanati Federico,UTL,R,R,0,0,2004
15,Perez Santana Yan Luis,UTL,R,R,0,0,2004
8,Pomponi Francesco,P/IF,R,R,0,0,2002
38,Ragionieri Marco,C/IF,R,R,0,0,2004
90,Rasia Dal Polo Alessandro,UTL,R,R,0,0,2005
7,Rosales Motta Giovanny Andres,C/UTL,R,R,0,0,1999
12,Signorastri Davide,OF,R,R,180,77,1990
84,Spagnolo Nicola,P/UTL,R,R,0,0,2005
16,Tiburtini Federico,IF/UTL,R,R,0,0,2004
17,Zaccarini Elia,P/IF,R,R,0,0,2006
88,Zoni Riccardo,OF/UTL,R,R,0,0,2002
19,Aldegheri Mattia,P,R,R,0,0,1998
16,Astorri Cesare,UTL,R,R,185,89,1998
12,Battioni Tommaso,UTL,R,R,192,80,2000
50,Capellano Luca,P,R,R,0,0,2002
23,CONTRERAS ABREU Carlos Manuel,P,R,R,0,0,1991
48,Desimoni Stefano,OF,L,L,0,0,1988
51,Diaz Lezama Jose Alexander,P,R,R,0,0,1993
34,Fabiani Diego,P,R,R,0,0,1997
6,Flisi Riccardo,OF,R,R,183,85,1999
39,Gonzalez Sanamè Noel,UTL,L,R,0,0,1996
37,Habeck Marc-André René,P,R,R,0,0,1993
13,Joseph Timo Manuel Marcelo,SS/UTL,R,R,,,1994
11,Koutsoyanopulos Vitti Aldo Chris,UTL,S,R,186,90,1995
60,Lugo Lareschi Luis Eduardo,UTL,R,R,198,117,1994
36,Mineo Alberto,C,S,R,180,90,1994
15,Monello Giulio,C,R,R,180,85,1998
38,MONTILLA Emailin,P,R,R,188,114,1995
28,Orta Pedro Francisco,UTL,R,R,0,0,1982
26,Poma Sebastiano,OF,L,L,190,85,1993
30,Rivera Yomel,P,L,L,0,0,1992
7,Rodriguez Reyes Leomartires,3B,R,R,0,0,1991
83,Sambucci Alex,1B,R,R,0,0,1989
65,Scalera Luca,UTL,R,R,0,0,1986
43,Talevi Exequiel Agustin,IF,R,R,0,0,1994
33,Almora Escudero Julio Jesus,P,R,R,0,0,1998
16,Baez Joel Ernesto,P,R,R,0,0,1993
28,Baldi Michael,LF/CF/RF,R,R,0,0,2000
7,Burani Niccolò,P,R,R,0,0,1995
49,Campanini Nicolò,C/DH,R,R,0,0,1995
11,Caprara Gomez Gian Carlo,P,R,R,0,0,1991
25,Castillo Castillo Jonathan,UTL,R,R,,,2000
26,Censi Stefano,P/1B/LF,R,R,0,0,1999
19,Cepparulo Nicola,C/2B,R,R,,,2007
42,Cerini Andrea Luca,2B,R,R,0,0,2005
27,Ferrari Alessandro Francesco,C/OF,R,R,0,0,1995
36,Friggeri Matteo,3B/RF/DH,R,R,0,0,1997
51,Gastaldi Marco,C/3B,R,R,0,0,2001
23,Giovanardi Alex,P/1B/3B,R,R,0,0,2006
29,Guadagnino Diego Jesus,2B/3B/SS,R,R,0,0,1983
77,Guareschi Thomas,C/DH/OF,R,R,0,0,1993
2,Lettieri Leonardo,P/2B/SS,R,R,0,0,2005
76,Marconi Jacopo,LF/CF/RF/DH,R,R,0,0,2001
91,MEDINA GARCIA Frank Luis,P,R,R,185,87,1987
24,Minari Alexandro,2B/SS,R,R,0,0,2000
6,Nardi Alessandro,UTL,R,R,0,0,2000
12,Onceanu Daniel,2B/SS/OF,R,R,0,0,2002
31,Sassi Lorenzo,P,R,R,0,0,1999
15,Trevisan Nicolas,P,R,R,0,0,2000
88,Van Heydoorn Rudy Edward,C/1B/DH,R,R,195,105,1989
57,Zanichelli Davide,1B/DH,R,R,0,0,1982
2,Armigliati Matteo,IF,R,R,0,0,1990
43,Baravalle Gianluca,C/1B,R,R,0,0,1988
39,Bellebono Andrea,C/OF,R,R,0,0,2002
5,Betti Giuseppe,DH/OF,R,R,0,0,1987
20,Boniardi Simone,OF,R,R,0,0,1994
3,Bortolamai Giovanni,P,R,R,0,0,1999
0,Cristiano Andrea,UTL,R,R,0,0,1991
25,Estrada Martinez Endy Jesus,OF/UTL,R,R,180,78,2002
26,Franco Matteo,IF,R,R,0,0,1985
34,Grassi Stefano,P,R,R,0,0,1995
24,Hernandez Rojo Alexander José,C/3B,R,R,0,0,1992
33,Laise Alessandro,SS,R,R,0,0,2005
7,Leonesio Tommaso,3B,R,R,0,0,2004
28,Marcandalli Andrea,OF,R,L,0,0,1991
91,Marelli Matteo,P,R,R,0,0,2006
47,Marzullo Stefano,P,R,R,0,0,1998
18,Milani Niccolò,C/UTL,R,R,0,0,1987
40,Monticelli Davide,P,R,R,0,0,1987
22,Pistocchi Stefano,1B,L,R,0,0,1984
31,Realini Stefano,OF,R,R,0,0,1982
0,Rehman Shahbakhat Nazir,IF,R,R,0,0,2005
23,Rotondo Luigi,OF,R,R,0,0,2000
45,Sheldon Bryan,P/DH,L,R,0,0,1994
22,Alesso Matteo,P/UTL,R,R,0,0,2006
40,Amore Gabriele,P/UTL,R,R,,,1995
16,Belliero Lorenzo,RF/UTL,R,R,0,0,2005
18,Bolla Diego,P/UTL,L,L,0,0,2006
13,Boza Correa Carlos Richard,2B/3B/SS/UTL,R,R,0,0,1988
8,Calvo Federico,P/1B/UTL,L,L,0,0,1997
58,Calvo Giorgio,2B/3B/SS/UTL,R,R,0,0,2000
15,Cirillo Riccardo,C/UTL,R,R,0,0,2001
23,Cirillo Stefano,C/3B/UTL,R,R,0,0,2005
69,Figueredo Di Sarli Carlos David,C/UTL,R,R,0,0,1993
12,Frittella Edoardo,LF/UTL,R,R,0,0,2005
0,LASARACINA GIACONINO PAOLO,C/UTL,R,R,0,0,2003
47,Lavezzaro Simone,CF/UTL,R,R,0,0,2003
9,Minardi Fabrizio,P/UTL,R,R,0,0,1995
7,Pulvirenti Lorenzo,CF/UTL,R,R,0,0,1994
14,Regli Giorgio,C/1B/UTL,R,R,,,1992
11,Roasio Ivan,C/RF/UTL,R,R,0,0,2002
21,Roque Calderon Yoel Luis,LF/UTL,R,R,0,0,1996
68,Salvatore Alessio,CF/UTL,R,R,0,0,1999
75,Salvatore Simone,P/LF/UTL,R,R,0,0,2002
53,Santa Cruz Lara Lazaro Anderson,C/UTL,R,R,0,0,1986
28,Suarez Hernandez Yoel,P/UTL,R,R,0,0,1985
5,Varalda Mattia,P/RF/UTL,L,L,0,0,1995
55,Wong Williams,2B/3B/SS/UTL,L,R,0,0,2005
51,Agosto Andrea,P,R,R,0,0,2006
22,Alioto Giuseppe,P/OF,R,R,,,2005
37,Arcila Gonzalez Anthony Jose,P,R,R,0,0,1991
34,Barbero Paolo,OF,R,R,0,0,1987
12,Carrera Lopez Jesus Daniel,IF/OF,L,L,0,0,1993
28,Casciello Alberto Maria,IF,R,R,0,0,1986
5,Catalano Samuele,C/OF,R,R,0,0,2001
27,De Blasi Tommaso,IF,R,R,0,0,2004
32,De Maria Maurizio,IF,R,R,0,0,1987
10,Falciani Mattia,UTL,R,R,0,0,2003
52,Giarola Filippo,P,R,R,0,0,1998
2,Giarola Tommaso,IF,R,R,169,79,2000
11,Gismondi Ludovico,P,R,R,0,0,2000
54,Jayakodi Arachchige Don Adriano Malith,C,R,R,0,0,2003
20,Marziale Jacopo,C/OF,R,R,0,0,2001
59,Meloni Giulio,IF,R,R,0,0,2006
8,Meschini Michele,P,L,L,0,0,1992
91,Oldano Matteo,IF/OF,R,R,0,0,2000
24,Pascoli Matteo,IF,R,R,0,0,1997
39,Pascoli Marco,P/IF,L,R,0,0,1994
25,Peloro John Salvatore,C/IF,R,R,0,0,1997
9,Robles Martin Federico Nicolas,P/UTL,R,R,175,70,1993
15,Rodriguez Salas José Alexander,P,R,R,0,0,1995
14,Salto Fabrizio,P,R,R,,,1987
21,Valetti Gabriele,IF,R,R,0,0,2001
7,Zingarelli Edoardo,P,R,R,0,0,2004
25,Agretti Filippo,IF/UTL,S,R,0,0,1995
77,Andretta Maurizio,P/UTL,L,L,0,0,1998
80,Bassani Alex,P/UTL,R,R,173,85,1990
14,Bertossi Riccardo,OF/UTL,R,R,170,78,2000
46,Bocchi Matteo,P/UTL,R,R,193,100,1996
34,BROLO GOUVEA Murilo,P/UTL,R,R,188,88,1988
19,Crepaldi Filippo,P/UTL,R,R,181,87,1992
9,Deotto Alessandro,C/IF/OF/UTL,R,R,0,0,1995
39,Dobboletta Lorenzo,OF/UTL,R,R,0,0,1994
1,Dreni Julian,IF/OF/UTL,R,R,0,0,2000
22,Fuzzi Francesco,IF/OF/UTL,R,R,0,0,1985
18,Gonzalez Polanco Luis Humberto,P/UTL,R,R,188,77,1992
15,González Taveras Luís Manuel Junior,IF/UTL,R,R,185,89,1994
29,Grimaudo Alessandro,IF/OF/UTL,L,R,0,0,1993
16,Josephina Kevin Carl Michael,IF/UTL,R,R,185,80,1996
38,LAMPE Gilmer Reginald Ralph,OF/UTL,R,R,191,88,1990
30,Liberatore Ernesto Paolo,C/IF/UTL,R,R,0,0,1996
41,Martini Parilli Renzo Guillermo,IF/UTL,R,R,0,0,1992
6,Paolini Ricardo Segundo,IF/UTL,L,R,0,0,1999
